MONTH;YEAR;EDP ENERGIAS DE PORTUGAL;GALP ENERGIA SGPS;JERONIMO MARTINS;EDP RENOVAVEIS;BANCO COMR.PORTUGUES 'R';BANCO BPI;NAVIGATOR COMP;NOS SGPS;SONAE SGPS;ALTRI SGPS;CCT CORREIOS DE PORTUGAL;CORTICEIRA AMORIM;MOTA ENGIL SGPS;REN;SEMAPA;SONAE COM LIMITED DATA;CIMENTOS DE PORTL.SGPS;CIPAN LIMITED DATA;COFINA;COMPTA;CONDURIL ENGENHARIA LIMITED DATA;COPAM LIMITED DATA;ESTORIL SOL 'B';F RAMADA INVESTIMENTOS;FENALU LIMITED DATA;FUTEBOL CLUBE DO PORTO;GI.GLB.INTEL.TECHS.SGPS;IBERSOL - SGPS;IMMOBL.CON.GRAO-PARA;IMPRESA SGPS;INAPA;INTEL.SENSING ANYWHERE;LISGRAFICA;LITHO FORMAS PORTUGUESA LIMITED DATA;LUZ SAUDE;MARTIFER;MEDIA CAPITAL;MONTEPIO;NEXPONOR SICAFI REIT;NOVABASE;OLIVEIRA AND IRMAO LIMITED DATA;OREY ANTUNES;PATRIS INVESTIMENTOS;PHAROL SGPS;REDITUS;SAG GEST;SDC INVESTIMENTOS;SOCIETY AGUAS DA CURIA LIMITED DATA;SONAE CAPITAL;SONAE INDUSTRIA SGPS;SONAGI LIMITED DATA;SPORT LISBOA E BENFICA FUTEBOL;SPORTING CLUBE DE BRAGA;SPORTING LIMITED DATA;SUMOL COMPAL;TEIXEIRA DUARTE;TOYOTA CAETANO;TRANSINSULAR LIMITED DATA;VAA VISTA ALEGRE ATLANTI;BANCO SANTANDER (LIS);EURONEXT (LIS);ESTORIL SOL 'R'
7;2003;0.026874195;NA;0.005824446;NA;0.013247968;0.004126815;0;-0.003289474;0;NA;NA;-0.014925373;-0.006944444;NA;0.00729927;-0.014778325;0.012158055;0;-0.004565702;0;0;0;-0.004376368;NA;0;0;-0.049992048;0;-0.021276596;0.027386541;-0.014093383;NA;0;0;NA;NA;NA;NA;NA;-0.015974441;0;0;NA;0.006414307;0.051467319;0;0.005076142;0;NA;0.069010845;0;NA;NA;0;0.015183738;NA;0;0;-0.026187717;0.020070079;NA;0
7;2003;0.041873398;NA;-0.004322649;NA;-0.013074755;0.004109854;-0.015384615;-0.00330033;0;NA;NA;0.015151515;-0.006993007;NA;0.014492754;-0.015;0;0;0.004586643;-0.025974026;0;0;0.007692308;NA;0;0.007246377;0.052622768;-0.002879967;0;-0.013328256;0.028589691;NA;-0.021114865;0;NA;NA;NA;NA;NA;0.003246753;0;0;NA;-0.019082227;0.019663812;0.017241379;0;0;NA;0.008607439;0;NA;NA;0.007662835;-0.006820618;NA;0;0;0.040456925;0.003913299;NA;0
7;2003;-0.010047622;NA;-0.008682831;NA;-0.013231552;-0.004093032;0.0078125;-0.002649007;0;NA;NA;0;0.014084507;NA;-0.017857143;-0.005076142;-0.006006006;-0.079385403;-0.004565702;0;0;0;-0.007633588;NA;0;0.007194245;0;-0.002853901;0;0.036086453;-0.02779504;NA;0;-0.371329212;NA;NA;NA;NA;NA;0.001618123;0;0;NA;-0.001629201;0;-0.025423729;-0.01010101;0;NA;-0.021334959;0;NA;NA;0.003802281;0.00824095;NA;0;0;0;0.011759101;NA;0
7;2003;0.035523603;NA;0.011650967;NA;0.006704487;0;0;0.012616202;0.020887728;NA;NA;0.014925373;-0.006944444;NA;0.018181818;0.020408163;0;0.033181005;-0.004586643;0.06;0;0;-0.003296703;NA;0;0.010714286;0;0.01437931;0;0.02169864;0;NA;0;0;NA;NA;NA;NA;NA;-0.006462036;0;0;NA;0.02272948;0.096111975;0.008695652;0.020408163;0;NA;0.021800062;0;NA;NA;0;-0.004086796;NA;0;0;0;0.028381849;NA;0
7;2003;0.029455307;NA;0.028914482;NA;-0.006659836;-0.008268059;0.007751938;-0.003278689;0;NA;NA;0;0;NA;-0.007142857;0.01;0.006042296;-0.025576923;0.03202967;-0.006289308;0;0;0.008820287;NA;0;0.003533569;0.049992048;-0.008498487;0.043478261;0.008476894;-0.003544657;NA;0.028472821;0;NA;NA;NA;NA;NA;0;0;0;NA;-0.015860955;0.043889519;0.017241379;0.005;0;NA;-0.012800975;0;NA;NA;0.003787879;-0.001367855;NA;0;0;0;-0.003767223;NA;0
7;2003;-0.033373004;NA;0.002778439;NA;-0.020146733;-0.02501097;-0.007692308;-0.006578947;-0.020460358;NA;NA;0;0;NA;0.007194245;-0.01980198;0.003003003;0.006512729;-0.004464772;0.075949367;0;0;0;NA;0;0;0;-0.002879967;0;-0.004157628;-0.007172848;NA;-0.013422819;0;NA;NA;NA;NA;NA;-0.003252033;0;0;NA;-0.003242617;0.184849583;-0.008474576;-0.014925373;0;NA;-0.02593393;0;NA;NA;0.003773585;0;NA;0;0;0.039112534;-0.005034994;NA;0
7;2003;0.014774534;NA;-0.014012033;NA;-0.006842338;-0.021352135;0;-0.005298013;0;NA;NA;0;-0.013986014;NA;-0.003571429;0.005050505;-0.002994012;0;-0.022205207;0;0;0;0;NA;0;-0.003521127;-0.047611835;0;0;-0.004265747;-0.018091043;NA;0.021258503;0;NA;NA;NA;NA;NA;0.004893964;0;0;NA;0.003253166;-0.106378097;0.017094017;0;0;NA;0.035499208;0;NA;NA;-0.011278195;-0.002739458;NA;-0.026845638;0;0;-0.012661683;NA;0
7;2003;0.029169405;NA;-0.007065436;NA;0;0;0.007751938;0.001331558;0.020887728;NA;NA;0;-0.014184397;NA;0.003584229;0.005025126;0;-0.019607843;0.009061416;-0.029411765;0;0;-0.015300546;NA;0;0;0;0;0;-0.004284022;0.003708799;NA;-0.028309742;0;NA;NA;NA;NA;NA;-0.00487013;0;0;NA;0.01611658;0.055541292;0.008403361;0.015151515;0;NA;-0.029996939;0;NA;NA;0.030418251;0.013734916;NA;0;0;-0.062513757;0.020522745;NA;0
7;2003;0.009431182;NA;0.005741085;NA;0.006889478;0.017474835;0;0.010638298;0;NA;NA;0;0;NA;0.010714286;0.005;-0.003003003;0;0;-0.048484848;0;0;0.007769145;NA;0;0.003533569;0;0.014338273;-0.0375;0;0.003635497;NA;0.007712082;0;NA;NA;NA;NA;NA;-0.004893964;0;0;NA;0.007939975;0;-0.008333333;0;0;NA;0.013253392;0;NA;NA;-0.022140221;-0.020274848;NA;0;0;0;0.016338099;NA;0
7;2003;-0.014014599;NA;0.001366779;NA;0;-0.012906142;-0.007692308;-0.005921053;-0.020460358;NA;NA;0;-0.028776978;NA;0.024734982;-0.004975124;0.003012048;0;0.004545455;0.01910828;0;0;0.02753304;NA;0;0.007042254;0;-0.005661017;0;0.02993409;-0.007304038;NA;0.006802721;0;NA;NA;NA;NA;NA;0.003278689;0;0;NA;-0.003147202;-0.030079455;0.042016807;0;0;NA;-0.008720025;0;NA;NA;0;0.012396898;NA;0;0;0;-0.011133894;NA;0
7;2003;-0.033214885;NA;0.007145725;NA;0.02056097;0;0.023255814;-0.016545334;-0.020887728;NA;NA;-0.029411765;0;NA;0.006896552;-0.01;-0.003003003;0;-0.008939411;-0.00625;0;0;-0.027867095;NA;0;0.017482517;0;0;0.038961039;0.016620745;0.011066579;NA;-0.021114865;0;NA;NA;NA;NA;NA;0.001633987;0;0;NA;0.001569117;0.062024576;0;-0.004975124;0;NA;-0.004398366;0;NA;NA;0.003773585;0.001365987;NA;-0.04137931;0;0;0;NA;0
7;2003;0.014753178;NA;-0.007095026;NA;-0.020146733;0.008699634;0;0.012786003;0.021333333;NA;NA;0.015151515;0;NA;0.003424658;0.005050505;0.009036145;0.0066;-0.009131403;0;0;0;0.014332966;NA;0;-0.003436426;0;0;0;-0.016349012;0.007277245;NA;0;0;NA;NA;NA;NA;NA;0;0;0;NA;0.012627645;-0.014561196;-0.016129032;0;0;NA;0.004417797;0;NA;NA;0.003759398;-0.020413135;NA;0.079136691;0;0;-0.006241317;NA;0
7;2003;-0.029027065;NA;-0.011320755;NA;-0.006842338;-0.004287083;0;-0.006644518;0;NA;NA;0;0.014814815;NA;0;-0.010050251;-0.002985075;0.02662428;0;-0.031446541;0;0;0;NA;0;-0.003448276;-0.049992048;-0.011352402;0;0.020798151;-0.025315712;NA;0;0;NA;NA;NA;NA;NA;0.001631321;0;0;NA;-0.014017298;0;0.008196721;-0.005;0;NA;-0.008796733;0;NA;NA;-0.003745318;0.025016164;NA;-0.066666667;0;-0.013383423;-0.012581897;NA;0
7;2003;-0.009947671;NA;0;NA;-0.013796051;-0.012967278;-0.007575758;-0.005351171;-0.020887728;NA;NA;0;0;NA;0.006825939;0;0;0;0;0.038961039;0;0;-0.008695652;NA;0;-0.003460208;0;-0.00862069;0;0.020287331;-0.007412318;NA;0.021570319;0;NA;NA;NA;NA;NA;0;0;0;NA;-0.00474516;-0.01485623;-0.024390244;-0.010050251;0;NA;0;0;NA;NA;-0.011278195;-0.012178554;NA;0;0;0;-0.014010101;NA;0
7;2003;-0.010047622;NA;-0.005765795;NA;0.00700319;0;0;-0.024209818;0;NA;NA;0;-0.00729927;NA;-0.006779661;0;0.002994012;0;0.009215554;-0.025;0;0;0.010964912;NA;0;-0.006944444;0;-0.005808696;-0.033333333;0.007936508;0.011231862;NA;-0.021114865;0;NA;NA;NA;NA;NA;-0.003257329;0;0;NA;-0.009516573;-0.022539322;-0.008333333;0.005076142;0;NA;0.004437401;0;NA;NA;0.015209125;0;NA;0.014285714;0;0.026891956;0.003857694;NA;0
7;2003;0.0050748;NA;0.010128237;NA;0.006937272;-0.008775531;0.007633588;-0.013783598;0.021333333;NA;NA;0;-0.022058824;NA;0;0.005076142;0;0;0;-0.006410256;0;0;0;NA;0;0;0.052622768;0.008746458;0;-0.023706714;-0.003722382;NA;0.028472821;0;NA;NA;NA;NA;NA;0;0;0;NA;-0.022437864;0;0;0.005050505;0;NA;0.013253392;0;NA;NA;-0.011235955;0;NA;0;0;0;-0.012852263;NA;0
7;2003;0.010098354;NA;-0.007115711;NA;0.027592102;0.039813616;0;0.004891684;0;NA;NA;0;0.015037594;NA;0;0;0.005970149;0;0;0.032258065;0;0;0;NA;0;0.003496503;-0.049992048;0;0;-0.040499523;0.014824635;NA;-0.035234899;0;NA;NA;NA;NA;NA;0;0;0.003268355;NA;0;-0.015428003;0.008403361;0;0;NA;-0.004360012;0;NA;NA;0.011363636;-0.005501253;NA;0.052816901;0;-0.026187717;0.020848653;NA;0
7;2003;0;NA;-0.004316312;NA;-0.01342561;0.012746465;0;0.010431154;0;NA;NA;0;0.007407407;NA;0.003412969;0.005050505;0;0;-0.004565702;0;0;0;0;NA;0;0.006968641;0;0;-0.004310345;0.038051338;0;NA;0.007826087;0;NA;NA;NA;NA;NA;-0.003267974;0;0;NA;0.00327618;-0.039005897;0;-0.020100503;0;NA;0.017516422;0;NA;NA;0;0.002765842;NA;-0.063545151;0;0;-0.007669167;NA;0
7;2003;-0.004998698;NA;-0.002944544;NA;0;0.00840708;-0.007575758;-0.008947006;0;NA;NA;0;0;NA;-0.020408163;0;0.002967359;0.012773369;-0.009061416;-0.03125;0;0;-0.002169197;NA;0;0.006920415;0.052622768;-0.002878646;0;0.004005224;-0.018230404;NA;0;0;NA;NA;NA;NA;NA;-0.019672131;0;0;NA;-0.013081481;-0.016305777;0.008333333;0.01025641;0;NA;-0.021518598;0;NA;NA;0;0;NA;-0.010714286;0;0;0.025747225;NA;0
7;2003;0.005023811;NA;0.005824446;NA;-0.006812586;0.00833699;0.007633588;-0.003472222;0;NA;NA;0;-0.014705882;NA;-0.003472222;-0.005025126;0.00591716;0;0.009144276;0;0;0;-0.005434783;NA;0;0.017182131;-0.049992048;0.011582609;0;-0.0202064;-0.014879332;NA;-0.007765315;0;NA;NA;NA;NA;NA;-0.013377926;0;0;NA;-0.009926296;-0.016486944;-0.008264463;0;0;NA;-0.008796733;0;NA;NA;0;-0.002758213;NA;0;0;0;-0.021333722;NA;0
7;2003;-0.004998698;NA;0.00285458;NA;0;-0.004109854;-0.015151515;-0.007665505;0;NA;NA;0;0.014925373;NA;0;-0.015151515;-0.002941176;0.019109497;0;0;0;0;0.003278689;NA;0;0.027027027;0.052622768;0;0;0;-0.007552035;NA;0.007826087;0;NA;NA;NA;NA;NA;0;0;0.001163467;NA;0.001680975;0;0;-0.010152284;0;NA;0.013312203;0;NA;NA;0.003745318;0;NA;0.046931408;0;0;0.006422662;NA;0
7;2003;-0.010047622;NA;0.002927781;NA;0.006859316;0.016555809;0;-0.003511236;-0.020887728;NA;NA;0;0;NA;-0.003484321;0;0.014749263;0;-0.013648059;0;0;0;0;NA;0;0.065789474;-0.049992048;0;0.012987013;-0.008320057;0;NA;0.021570319;0.145359557;NA;NA;NA;NA;NA;-0.015254237;0;0;NA;-0.005014484;-0.008426966;-0.008333333;0;0;NA;0;0;NA;NA;0.01119403;0.008248136;NA;0;0;0.040456925;0.006360543;NA;0
8;2003;-0.020299202;NA;-0.014352903;NA;0;0;0.015384615;-0.012684989;-0.021;NA;NA;0.014925373;0;NA;0.01048951;-0.01025641;-0.00872093;0;0.013836906;0;0;0;0.001089325;NA;0;0.021604938;0.052622768;0;0;-0.004105677;0.015219005;NA;0;0.142742152;NA;NA;NA;NA;NA;-0.053356282;0;0;NA;-0.001686612;-0.008498584;0;0.025641026;0;NA;0.013137316;0;NA;NA;0.04797048;0;NA;0;0;0;-0.017722157;NA;0
8;2003;0.010359899;NA;-0.013081037;NA;-0.01360831;-0.020393543;-0.015151515;0.002855103;0;NA;NA;0;0;NA;-0.024221453;-0.010362694;-0.005865103;0;-0.004586643;0;0;0;0;NA;0;-0.033232628;-0.049992048;0.002888285;0;-0.012547051;0;NA;-0.021114865;0;NA;NA;NA;NA;NA;0.018181818;0;0;NA;0;0.017142857;0;0;0;NA;-0.017289287;0;NA;NA;-0.024647887;-0.001371608;NA;-0.034482759;0;0;-0.002565199;NA;0
8;2003;0.020507343;NA;-0.008836279;NA;0.020685529;-0.012481108;0;-0.014234875;0;NA;NA;-0.014705882;-0.022058824;NA;-0.003546099;0.010471204;0.002949853;0;-0.004495392;0;0;0;0;NA;0;-0.015625;0;0.002845682;-0.012820513;-0.004265747;-0.011212675;NA;0.014667817;0;NA;NA;NA;NA;NA;0;0;0;NA;-0.001669348;0.008426966;0.016806723;-0.005;0;NA;0.008796733;0;NA;NA;-0.003610108;-0.015059354;NA;0.035714286;0;-0.013037511;-0.002593228;NA;0
8;2003;-0.010047622;NA;0.014886459;NA;-0.013516456;-0.00844236;0;-0.018050542;0;NA;NA;0;-0.007518797;NA;-0.007117438;0;0;-0.043690231;-0.004628584;0.019354839;0;0;-0.003264418;NA;0;0;0;-0.002837607;0;0;-0.007580426;NA;-0.028911565;0;NA;NA;NA;NA;NA;0;0;0;NA;-0.006728851;-0.008356546;-0.016528926;-0.010050251;0;NA;-0.008720025;0;NA;NA;-0.010869565;-0.009711639;NA;0;0;0;-0.018135327;NA;0
8;2003;0.0050748;NA;-0.007375487;NA;0.027403307;0.012746465;-0.007692308;-0.006617647;0;NA;NA;0;0;NA;0;-0.010362694;-0.014705882;0;0.009186798;-0.018987342;0;0;0.003275109;NA;0;0.015873016;0;-0.002879967;0.038961039;0;0.007638328;NA;0;0;NA;NA;NA;NA;NA;0;0;0;NA;0;-0.016853933;0;0;0;NA;0.008796733;0;NA;NA;0.04029304;0.018255884;NA;0;0;0;0;NA;0
8;2003;-0.015147531;NA;-0.002922024;NA;0.006659836;-0.00840708;0;0.000740192;0;NA;NA;0;-0.007575758;NA;0.010752688;0.005235602;0.002985075;-0.019607843;0;0;0;0;0;NA;0;0.015625;0;0.005742186;0;0.029805852;-0.003821028;NA;0;0;NA;NA;NA;NA;NA;-0.008928571;0;0;NA;0;-0.008479263;0.008403361;0;0;NA;0;0;NA;NA;-0.017605634;0;NA;0;0;0;0.0105482;NA;0
8;2003;-0.010253672;NA;0.008875492;NA;-0.006615776;0.025435074;0;-0.023668639;0;NA;NA;-0.014925373;0;NA;0.035460993;-0.020833333;0.023809524;0.0334;0;-0.012903226;0;0;-0.017410229;NA;0;-0.015384615;0;0.008547009;0.029166667;-0.004160028;0.015219005;NA;0.029772329;0;NA;NA;NA;NA;NA;-0.009009009;0;0;NA;0.013548871;-0.077616657;-0.033333333;0.010152284;0;NA;-0.004360012;0;NA;NA;-0.017921147;-0.005531684;NA;-0.027586207;0;0;-0.014357797;NA;0
8;2003;0.005179949;NA;0.011702216;NA;0.013336198;0.004109854;0;0.007575758;0.02145046;NA;NA;0;0;NA;0.010273973;0.015957447;0.002906977;0.006386685;0.004607777;0;0;0;0;NA;0;0.009375;0.052622768;0;0;0.008354813;0;NA;0.006802721;-0.131955858;NA;NA;NA;NA;NA;0;0;0;NA;0.026755518;0.074775773;0;-0.015075377;0;NA;-0.017516422;0;NA;NA;0.054744526;0;NA;0;0;0;0.03047414;NA;0
8;2003;-0.005153256;NA;0.010172272;NA;0;-0.008186064;-0.007751938;0.021804511;0;NA;NA;0.015151515;0;NA;0;0.010471204;0.002898551;0;0;0;0;0;0.013289037;NA;0;-0.009287926;0;0.008474576;0;0.020537682;0.003717246;NA;-0.021114865;0;NA;NA;NA;NA;NA;0;0;0;NA;0.004892025;-0.017440225;0.00862069;0.020408163;0;NA;0.022285896;0;NA;NA;0.003460208;-0.001390613;NA;0;0;-0.039397451;0.002558581;NA;0
8;2003;0.005179949;NA;0.002842293;NA;-0.006588496;0.004126815;0;0.020603385;0;NA;NA;-0.014925373;0.007633588;NA;0;-0.010362694;-0.005780347;0;-0.004586643;0.026143791;0;0;0;NA;0;0.015625;-0.049992048;0.002789916;0.008097166;0.004059423;0.003764192;NA;0.108714409;0;NA;NA;NA;NA;NA;-0.009090909;0;0;NA;0.011346225;-0.008779464;0.008547009;0;0;NA;0;0;NA;NA;-0.017241379;-0.00139255;NA;0;0;0;0.006422662;NA;0
8;2003;0;NA;0.001457608;NA;0.006632192;0.008268059;0.0078125;0.018745494;0;NA;NA;0.015151515;0.022727273;NA;0;0.005235602;0;0;0.004607777;-0.044585987;0;0;0.003278689;NA;0;0.015384615;0.052622768;0.002815674;-0.036144578;0.003956989;0.003689591;NA;-0.013229572;0;NA;NA;NA;NA;NA;0.027522936;0;0.141080767;NA;0.008016263;0;0;0;0;NA;0;0;NA;NA;0;0.006972459;NA;0;0;0;0;NA;0
8;2003;0.025766278;NA;-0.001455486;NA;0.019732872;-0.004124107;-0.007751938;0.012031139;0;NA;NA;0.014925373;-0.007407407;NA;-0.006779661;0.026041667;0;-0.032115385;0.009061416;0;0;0;0.003267974;NA;0;0.012121212;0;0.002774342;0;0.011995545;0;NA;-0.01340694;0;NA;NA;NA;NA;NA;-0.001785714;0;0;NA;0.015886001;0.026764225;0;0.01;0;NA;0;0;NA;NA;0.01754386;-0.005539344;NA;0.042553191;0;0;0.005092661;NA;0
8;2003;0.005023811;NA;0.001457608;NA;0;0;-0.0078125;0.020979021;0.021333333;NA;NA;0;-0.007462687;NA;0.010238908;0;-0.00872093;0;0.009090909;0;0;0;-0.001085776;NA;0;-0.002994012;-0.049992048;0;0;0.015832698;0.007412318;NA;0;0;NA;NA;NA;NA;NA;0.001788909;0;0;NA;0.001573122;0.01734646;-0.008474576;-0.014851485;0;NA;-0.008720025;0;NA;NA;0.017241379;-0.013875765;NA;0;0;0;0.005066857;NA;0
8;2003;0.004998698;NA;-0.002830112;NA;-0.00644501;0;0;-0.01369863;-0.020887728;NA;NA;-0.014705882;0.015037594;NA;-0.003378378;-0.010152284;0.002932551;0;0;0.026666667;0;0;0;NA;0;0.003003003;0;0.005566667;0.083333333;0;-0.01100676;NA;0.006394884;0;NA;NA;NA;NA;NA;0;0;0;NA;0;0;0.008547009;0.015075377;0;NA;-0.004398366;0;NA;NA;-0.003389831;0.007060722;NA;0;0;0;-0.011358644;NA;0
8;2003;0.014921507;NA;0.002838145;NA;0.019476548;0.008234218;0.015748031;0.008333333;0;NA;NA;0.014925373;0.007407407;NA;0.003389831;0.01025641;0;0.02662428;0.004394639;0;0;0;0.00326087;NA;0;0.017964072;0;0.008287201;0;0.00391732;0.007439666;NA;0;0;NA;NA;NA;NA;NA;0;0;0;NA;0.017183673;0.008571429;0.008474576;0;0;NA;0.035342379;0;NA;NA;0.006802721;-0.002804487;NA;0;0;0;0.003829715;NA;0
8;2003;0.014753178;NA;0;NA;0.00636289;0;-0.007751938;0.002066116;0.021333333;NA;NA;0;0;NA;0.010135135;0;-0.002923977;0;0.013345001;0;0;0;-0.007583965;NA;0;0.014705882;0.052622768;-0.008219088;0;0.003819012;0.014769452;NA;0.020651311;0;NA;NA;NA;NA;NA;0.008928571;0;0;NA;0.001544118;0.016997167;0;0.004950495;0;NA;0.004266992;0;NA;NA;0.013513514;-0.014061872;NA;-0.020408163;0;0;-0.00507978;NA;0
8;2003;0.00482946;NA;0.007115711;NA;-0.00632266;0.004107365;0.0078125;-0.008934708;-0.020887728;NA;NA;0;0;NA;0.036789298;0.005076142;0.005865103;0;-0.017487047;-0.006493506;0;0;0.006550218;NA;0;-0.014492754;-0.049992048;0.008287201;0;0.003887189;-0.003668205;NA;-0.045914397;0;NA;NA;NA;NA;NA;0.007079646;0;0;NA;-0.009213714;-0.016713092;0;0;0;NA;-0.02124431;0;NA;NA;0.003333333;0.002852486;NA;-0.010416667;0;0;-0.005105716;NA;0
8;2003;-0.009662561;NA;-0.008510638;NA;0.00636289;0;-0.023255814;-0.009015257;0.021333333;NA;NA;0;0;NA;0;-0.01010101;-0.002915452;-0.025933811;0.004394639;0;0;0;0.003253796;NA;0;0.005882353;0.052622768;-0.005490351;-0.076923077;0.003872137;-0.02915677;NA;-0.040783034;0;NA;NA;NA;NA;NA;0.007029877;0;0;NA;0.018580267;0.008498584;0;-0.004926108;0;NA;-0.004341085;0;NA;NA;0.023255814;0.004266558;NA;0;0;0;-0.005131918;NA;0
8;2003;-0.009706284;NA;-0.005668475;NA;0.025322016;0;0.015873016;0.021693492;0;NA;NA;-0.014705882;0.014705882;NA;-0.003225806;0.010204082;0.011695906;0;0.017829797;0.006535948;0;0;-0.012972973;NA;0;0.002923977;0;0.011008264;0.083333333;0.011489536;0.022509022;NA;0.013605442;0;NA;NA;NA;NA;NA;-0.005235602;0;0;NA;-0.004564881;0.01676332;0;0.00990099;0;NA;0.013080037;0;NA;NA;0.022727273;-0.001416144;NA;0.007017544;0;0;0.003874144;NA;0
8;2003;-0.014702129;NA;0.008632625;NA;0.012348324;-0.012224125;-0.0078125;0.020547945;-0.020887728;NA;NA;0;0.014492754;NA;-0.006472492;-0.005050505;-0.005780347;0;0;-0.006493506;0;0;0.010952903;NA;0;-0.011661808;0;0.013635026;-0.003846154;0.003813387;-0.00364898;NA;0;0;NA;NA;NA;NA;NA;0.00877193;0;0;NA;-0.001516425;0;0.008403361;-0.019607843;0;NA;-0.00430372;0;NA;NA;0.038095238;-0.001418152;NA;0;0;0;0.002558581;NA;0
8;2003;-0.014921507;NA;-0.00427937;NA;-0.012197703;-0.016420282;0.007874016;0.001342282;0.021333333;NA;NA;0;0.014285714;NA;0.013029316;0;-0.002906977;0;0;0;0;0;0.002166847;NA;0;-0.005899705;0;0;0;0;-0.003722382;NA;-0.006711409;0;NA;NA;NA;NA;NA;-0.008695652;0;0.062837356;NA;0.006111508;-0.008198913;0;0;0;NA;-0.008644643;0;NA;NA;0.018348624;-0.008470278;NA;0;0;0;0.00512537;NA;0
9;2003;0.015147531;NA;-0.001459617;NA;-0.006166511;0.008371683;0.0078125;0.018096515;0;NA;NA;0;-0.007042254;NA;-0.006430868;0;0.020408163;-0.006556726;-0.008704997;0;0;0;-0.018378378;NA;0;0.002967359;0;0.008064516;-0.015444015;-0.007597801;-0.007412318;NA;-0.006756757;0;NA;NA;NA;NA;NA;0;0;0;NA;0.010639265;0.033336329;-0.008333333;-0.005;0;NA;-0.004360012;0;NA;NA;-0.027027027;0;NA;0.017421603;0;0.013751508;0;NA;0
9;2003;-0.004973836;NA;0.005765795;NA;0;0.008253629;-0.007751938;-0.003949967;-0.020887728;NA;NA;0;0;NA;0.003236246;0;0.022857143;0.0334;0.022007806;0;0;0;-0.002202643;NA;0;0.00295858;0;0.005344;-0.003921569;0;-0.007406958;NA;-0.007653061;0;NA;NA;NA;NA;NA;0;0;0;NA;-0.004516826;0.008;0;0;0;NA;-0.008758211;0;NA;NA;0.043209877;0;NA;0;0;0.026891956;-0.005099234;NA;0
9;2003;-0.004998698;NA;-0.001453371;NA;0.012409546;0.016468435;0.0078125;-0.010575017;0.042666667;NA;NA;0;-0.014184397;NA;-0.003225806;0.005076142;0;-0.025933811;-0.008698419;0;0;0;0;NA;0;0.002949853;0;-0.023872426;0;0.00765597;-0.003792281;NA;0.007712082;0;NA;NA;NA;NA;NA;0.015789474;0;0.036316596;NA;-0.018131203;0.040027605;0;-0.005025126;0;NA;-0.004417797;0;NA;NA;-0.053254438;-0.005729193;NA;0.003424658;0;0;0.011548032;NA;0
9;2003;-0.015071432;NA;-0.01140131;NA;-0.006128718;-0.00810081;-0.007751938;-0.008016032;-0.020460358;NA;NA;0.014925373;0.014388489;NA;0;0;-0.011173184;0;0.01305511;0;0;0;0;NA;0;-0.008823529;-0.049992048;0.035314834;-0.047244094;0.007516974;0;NA;0;0;NA;NA;NA;NA;NA;0.025906736;0;0;NA;-0.004602695;-0.007714001;0;0.005050505;0;NA;0.004437401;0;NA;NA;-0.0125;-0.001440552;NA;0;0;0;0;NA;0
9;2003;0;NA;0.011532799;NA;0;-0.008166969;0.0078125;-0.006734007;0;NA;NA;0;0;NA;-0.01618123;-0.005050505;-0.002824859;0.02662428;0;0;0;0;0.015452539;NA;0;-0.002967359;0.052622768;0.007874016;0;0;-0.007552035;NA;0.006802721;0;NA;NA;NA;NA;NA;-0.006734007;0;0;NA;-0.010820109;0.038786258;-0.008403361;0;0;NA;0.013253392;0;NA;NA;0;0.007213149;NA;0;0;0;-0.00634934;NA;0
9;2003;0;NA;-0.007115711;NA;0;-0.01232725;0.007751938;-0.003389831;0;NA;NA;0;0.007092199;NA;0.009868421;0;0;0;0.01288687;0;0;0;0;NA;0;-0.005952381;-0.049992048;0;-0.008264463;0.003770558;0.003835684;NA;-0.006756757;0;NA;NA;NA;NA;NA;0;0;0;NA;-0.010938464;-0.007483705;0.008474576;0;0;NA;-0.01744005;0;NA;NA;-0.025316456;-0.001432298;NA;0;0;0;0.01658838;NA;0
9;2003;-0.005100685;NA;-0.004316312;NA;0.012348324;-0.00833699;-0.015384615;-0.002721088;0;NA;NA;0;0;NA;0;0;-0.002832861;0;-0.008447179;0;0;0;-0.014130435;NA;0;0.008982036;0;-0.00259375;0;-0.003756394;-0.018981881;NA;0.028061224;0;NA;NA;NA;NA;NA;-0.008474576;0;0;NA;0.006314277;0;0;0;0;NA;0.008874802;0;NA;NA;0.00974026;-0.005737411;NA;0;0;0;-0.008783249;NA;0
9;2003;-0.005126836;NA;0;NA;-0.006106409;-0.00840708;0.0078125;0.002728513;0;NA;NA;0;0.007042254;NA;-0.022801303;0;-0.014204545;0;0.008519142;0;0;0;0;NA;0;0.005934718;0.052622768;-0.002631826;-0.0125;-0.003770558;0.023181304;NA;-0.020678246;0;NA;NA;NA;NA;NA;0.008547009;0;0;NA;-0.001559271;0;0.008403361;0;0;NA;0;0;NA;NA;0.032154341;0.035962698;NA;0;0;-0.012977984;-0.008861078;NA;0
9;2003;0.010306511;NA;-0.004335024;NA;0;0.008478358;0;-0.010884354;0;NA;NA;0.044117647;0;NA;0.02;-0.005076142;0.028818444;0;0.012722912;0;0;0;0.01323043;NA;0;0;-0.049992048;0;0;0;0;NA;0;0;NA;NA;NA;NA;NA;0.003389831;0;0;NA;0.018853369;-0.007540133;0;0;0;NA;-0.008796733;0;NA;NA;0.012461059;-0.008305565;NA;0;0;0;-0.010211432;NA;0
